age,job,marital,education,y
35,technician,married,professional.course,0
39,services,single,high.school,0
52,blue-collar,married,basic.4y,0
44,blue-collar,married,basic.4y,0
53,unknown,married,high.school,0
33,services,divorced,high.school,0
41,technician,single,university.degree,0
33,admin.,single,university.degree,0
46,admin.,single,high.school,0
38,blue-collar,married,basic.4y,0
44,blue-collar,divorced,unknown,0
57,retired,unknown,basic.4y,0
45,management,married,unknown,0
55,unknown,married,unknown,0
26,admin.,married,high.school,0
38,blue-collar,divorced,unknown,0
41,technician,married,basic.9y,0
53,retired,divorced,basic.4y,0
56,technician,married,professional.course,0
41,management,married,high.school,0
49,blue-collar,married,basic.9y,0
31,admin.,married,high.school,0
37,self-employed,married,professional.course,0
40,blue-collar,married,basic.6y,0
43,blue-collar,married,basic.4y,0
48,self-employed,married,university.degree,0
49,technician,married,high.school,0
52,blue-collar,married,basic.9y,0
35,blue-collar,married,basic.9y,0
52,technician,married,basic.9y,0
59,retired,married,basic.4y,0
34,admin.,single,high.school,0
33,admin.,single,high.school,0
34,services,married,basic.6y,0
33,blue-collar,married,basic.6y,0
46,blue-collar,married,basic.4y,0
37,technician,single,university.degree,0
35,entrepreneur,married,basic.9y,0
41,admin.,married,university.degree,0
39,blue-collar,married,basic.6y,0
52,blue-collar,married,basic.4y,0
46,entrepreneur,divorced,university.degree,0
41,services,married,basic.9y,0
57,blue-collar,married,unknown,0
54,admin.,married,university.degree,0
48,admin.,married,high.school,0
59,admin.,married,high.school,0
42,blue-collar,divorced,basic.4y,0
45,unknown,married,unknown,0
40,housemaid,single,university.degree,0
50,admin.,married,high.school,0
49,services,married,basic.6y,0
45,blue-collar,married,basic.4y,0
42,self-employed,married,university.degree,0
36,services,married,high.school,0
41,blue-collar,divorced,basic.9y,0
47,blue-collar,married,basic.4y,0
45,blue-collar,married,basic.4y,0
44,blue-collar,married,basic.6y,0
34,blue-collar,married,basic.9y,0
45,admin.,married,basic.6y,0
48,technician,married,professional.course,0
31,blue-collar,single,high.school,0
36,services,married,high.school,0
40,unemployed,divorced,high.school,0
34,blue-collar,married,basic.9y,0
33,technician,married,professional.course,0
40,admin.,married,high.school,0
55,blue-collar,married,basic.9y,0
30,management,married,university.degree,0
38,admin.,married,basic.6y,0
36,blue-collar,single,basic.9y,0
34,admin.,married,high.school,0
55,technician,divorced,professional.course,0
34,admin.,married,high.school,0
34,blue-collar,married,basic.4y,0
33,services,married,basic.4y,0
43,unemployed,married,university.degree,0
46,admin.,married,university.degree,0
48,blue-collar,married,basic.6y,0
50,management,married,university.degree,0
48,entrepreneur,married,basic.4y,0
39,admin.,single,high.school,0
30,management,single,university.degree,0
27,services,single,high.school,0
31,services,married,basic.6y,0
55,blue-collar,married,basic.9y,0
42,unknown,divorced,high.school,0
35,services,single,high.school,0
53,retired,married,basic.4y,0
41,blue-collar,single,basic.9y,0
36,blue-collar,single,basic.4y,0
36,technician,single,university.degree,0
46,management,married,basic.9y,0
57,technician,divorced,basic.4y,0
53,services,married,high.school,0
36,blue-collar,married,unknown,0
48,blue-collar,married,basic.9y,0
58,self-employed,married,university.degree,0
36,unknown,single,basic.6y,0
34,admin.,single,high.school,0
42,admin.,married,university.degree,0
55,retired,married,professional.course,0
43,blue-collar,married,basic.4y,0
59,technician,married,unknown,0
37,admin.,married,high.school,0
38,unknown,married,unknown,0
46,blue-collar,single,basic.4y,0
52,technician,married,high.school,0
53,unemployed,divorced,basic.9y,0
40,admin.,married,high.school,0
45,unknown,married,unknown,0
55,blue-collar,married,basic.9y,0
54,management,divorced,university.degree,0
32,housemaid,single,basic.4y,0
36,admin.,divorced,university.degree,0
32,housemaid,single,basic.4y,0
35,blue-collar,single,professional.course,0
44,services,married,high.school,0
37,services,married,high.school,0
38,blue-collar,single,basic.4y,0
50,blue-collar,single,basic.9y,0
38,blue-collar,single,basic.6y,0
49,self-employed,married,professional.course,0
37,admin.,divorced,high.school,0
46,unknown,married,basic.6y,0
36,blue-collar,married,basic.9y,0
47,blue-collar,married,basic.9y,0
33,blue-collar,married,basic.4y,0
31,services,married,high.school,0
45,entrepreneur,married,university.degree,0
36,blue-collar,married,basic.9y,0
49,self-employed,married,basic.9y,0
39,services,married,professional.course,0
34,housemaid,divorced,basic.6y,0
39,technician,married,professional.course,0
26,admin.,single,high.school,0
36,blue-collar,married,basic.4y,0
31,admin.,single,university.degree,0
54,blue-collar,divorced,basic.4y,0
39,admin.,married,university.degree,0
32,admin.,married,university.degree,0
43,technician,divorced,professional.course,0
53,blue-collar,married,basic.4y,0
28,admin.,single,high.school,0
50,blue-collar,single,basic.9y,0
44,admin.,single,university.degree,0
45,housemaid,divorced,university.degree,0
56,admin.,divorced,unknown,0
35,unemployed,divorced,basic.4y,0
31,housemaid,married,basic.4y,0
47,management,divorced,university.degree,0
39,admin.,single,high.school,0
35,admin.,single,university.degree,0
24,student,single,high.school,0
31,entrepreneur,married,high.school,0
39,entrepreneur,single,university.degree,0
45,blue-collar,married,basic.9y,0
39,blue-collar,single,basic.4y,0
60,management,married,university.degree,0
45,admin.,married,basic.9y,0
35,technician,married,university.degree,0
53,retired,divorced,high.school,0
54,blue-collar,divorced,basic.4y,0
36,services,single,basic.6y,0
39,services,divorced,basic.9y,0
48,admin.,married,professional.course,0
32,admin.,married,university.degree,0
36,blue-collar,married,professional.course,0
42,admin.,single,university.degree,0
36,blue-collar,married,basic.9y,0
49,blue-collar,married,basic.4y,0
38,admin.,divorced,high.school,0
34,entrepreneur,single,unknown,0
34,management,married,university.degree,0
36,technician,single,professional.course,0
48,admin.,single,university.degree,0
32,management,married,basic.6y,0
51,admin.,married,high.school,0
47,blue-collar,married,basic.4y,0
43,technician,divorced,professional.course,0
29,services,married,high.school,0
44,blue-collar,divorced,unknown,0
38,blue-collar,married,basic.6y,0
59,retired,married,professional.course,0
29,admin.,single,university.degree,0
35,unemployed,married,basic.4y,0
36,blue-collar,single,basic.9y,0
33,services,married,high.school,0
34,admin.,divorced,basic.9y,0
25,blue-collar,single,basic.9y,0
48,management,married,university.degree,0
25,blue-collar,single,basic.9y,0
25,blue-collar,single,basic.9y,0
52,self-employed,married,basic.4y,0
34,blue-collar,single,basic.9y,0
27,unemployed,married,basic.9y,0
44,blue-collar,married,basic.4y,0
36,blue-collar,married,basic.9y,0
40,blue-collar,married,basic.9y,0
38,blue-collar,married,basic.6y,0
57,blue-collar,married,basic.4y,0
45,unknown,married,unknown,0
27,blue-collar,single,basic.6y,0
31,blue-collar,married,basic.6y,0
30,blue-collar,single,high.school,0
31,admin.,single,high.school,0
58,blue-collar,married,basic.4y,0
40,admin.,married,unknown,0
44,admin.,married,university.degree,0
42,management,divorced,university.degree,0
28,student,single,basic.4y,0
47,blue-collar,married,unknown,0
47,blue-collar,married,unknown,0
58,retired,divorced,university.degree,0
32,services,single,professional.course,0
50,services,single,high.school,0
29,technician,single,professional.course,0
34,technician,single,professional.course,0
32,services,single,professional.course,0
26,blue-collar,single,basic.6y,0
27,blue-collar,married,basic.4y,0
47,technician,married,professional.course,0
47,blue-collar,married,professional.course,0
38,housemaid,married,high.school,0
41,admin.,single,unknown,0
41,blue-collar,married,basic.4y,0
58,management,married,university.degree,0
24,services,single,high.school,0
26,entrepreneur,married,university.degree,0
28,blue-collar,married,basic.9y,0
49,admin.,married,high.school,0
55,blue-collar,married,basic.4y,0
38,blue-collar,single,basic.9y,0
50,blue-collar,married,basic.6y,0
46,blue-collar,married,basic.4y,0
35,admin.,married,university.degree,0
30,technician,single,professional.course,0
39,entrepreneur,married,basic.9y,0
28,admin.,divorced,high.school,0
46,blue-collar,married,basic.6y,0
38,student,single,university.degree,0
34,management,married,university.degree,0
44,technician,married,professional.course,0
36,management,married,basic.9y,0
40,admin.,married,university.degree,0
32,admin.,divorced,high.school,0
29,admin.,married,university.degree,0
50,unemployed,married,professional.course,0
53,admin.,divorced,university.degree,0
46,management,married,basic.4y,0
57,blue-collar,married,basic.4y,0
45,blue-collar,married,basic.4y,0
57,admin.,married,university.degree,0
29,technician,married,university.degree,0
32,blue-collar,married,basic.9y,0
25,technician,single,university.degree,0
43,admin.,married,university.degree,0
26,unemployed,single,basic.9y,0
34,admin.,married,university.degree,0
37,technician,single,university.degree,0
34,technician,married,university.degree,0
53,admin.,married,basic.9y,0
28,technician,single,professional.course,0
48,blue-collar,married,basic.9y,0
36,blue-collar,married,basic.4y,0
54,admin.,married,high.school,0
44,technician,married,professional.course,0
56,management,married,basic.6y,0
35,unemployed,married,university.degree,0
37,blue-collar,married,basic.9y,0
43,admin.,married,university.degree,0
31,self-employed,married,basic.9y,0
31,student,single,unknown,0
31,blue-collar,divorced,basic.9y,0
38,technician,married,university.degree,0
40,blue-collar,single,basic.4y,0
44,services,married,high.school,0
36,admin.,married,basic.6y,0
49,admin.,divorced,high.school,0
30,admin.,married,university.degree,0
28,technician,single,university.degree,0
48,technician,single,unknown,0
35,self-employed,married,university.degree,0
49,management,married,university.degree,0
50,self-employed,married,basic.4y,0
29,technician,single,professional.course,0
29,blue-collar,married,basic.6y,0
60,entrepreneur,married,basic.4y,0
41,entrepreneur,married,high.school,0
46,admin.,married,university.degree,0
54,retired,divorced,professional.course,0
49,blue-collar,married,unknown,0
41,admin.,married,high.school,0
26,unemployed,single,professional.course,0
43,admin.,married,university.degree,0
40,services,single,high.school,0
35,management,married,university.degree,0
34,admin.,single,high.school,0
36,admin.,divorced,university.degree,0
50,blue-collar,married,unknown,0
45,technician,divorced,professional.course,0
49,technician,married,university.degree,0
59,admin.,married,high.school,0
35,blue-collar,married,basic.9y,0
41,blue-collar,married,basic.9y,0
34,blue-collar,married,basic.9y,0
56,blue-collar,married,basic.9y,0
37,management,unknown,high.school,0
46,blue-collar,married,basic.6y,0
50,retired,married,basic.4y,0
46,admin.,single,high.school,0
39,blue-collar,married,basic.4y,0
27,technician,single,professional.course,0
59,technician,married,basic.6y,0
55,blue-collar,divorced,basic.9y,0
36,admin.,single,university.degree,0
57,management,married,university.degree,0
58,retired,married,basic.6y,0
36,services,married,high.school,0
42,blue-collar,married,basic.4y,0
37,technician,married,university.degree,0
34,services,married,high.school,0
32,admin.,married,university.degree,0
40,technician,married,professional.course,0
