age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
1448;28.0;self-employed;single;university.degree;no;yes;no;telephone;may;thu;226.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1449;50.0;technician;married;professional.course;no;yes;no;telephone;may;thu;275.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1450;32.0;management;single;university.degree;no;no;no;telephone;may;thu;81.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1451;31.0;blue-collar;divorced;basic.4y;no;yes;no;telephone;may;thu;74.0;7.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1452;39.0;blue-collar;married;basic.9y;unknown;no;no;telephone;may;thu;285.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1453;41.0;blue-collar;married;basic.9y;no;no;yes;telephone;may;thu;261.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1454;31.0;admin.;married;high.school;no;yes;yes;telephone;may;thu;151.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1455;54.0;blue-collar;married;basic.9y;unknown;no;yes;telephone;may;thu;422.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1456;34.0;blue-collar;married;basic.6y;unknown;no;yes;telephone;may;thu;159.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1457;51.0;services;married;high.school;unknown;yes;no;telephone;may;thu;102.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1458;45.0;blue-collar;single;basic.9y;no;no;no;telephone;may;thu;78.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1459;32.0;admin.;divorced;high.school;no;no;yes;telephone;may;thu;15.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1460;28.0;student;married;university.degree;no;no;yes;telephone;may;thu;352.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1461;40.0;management;married;university.degree;no;yes;no;telephone;may;thu;345.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1462;55.0;admin.;divorced;university.degree;no;yes;no;telephone;may;thu;230.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1463;41.0;self-employed;single;university.degree;no;no;no;telephone;may;thu;296.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1464;57.0;services;divorced;high.school;unknown;no;yes;telephone;may;thu;185.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1465;44.0;entrepreneur;married;high.school;no;yes;no;telephone;may;thu;181.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1466;29.0;blue-collar;single;high.school;unknown;yes;no;telephone;may;thu;133.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1467;38.0;admin.;single;university.degree;no;no;no;telephone;may;thu;335.0;9.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1468;34.0;blue-collar;married;basic.4y;no;yes;no;telephone;may;thu;139.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1469;36.0;technician;single;university.degree;no;yes;no;telephone;may;thu;163.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1470;39.0;services;divorced;high.school;no;yes;no;telephone;may;thu;956.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1471;30.0;blue-collar;married;basic.9y;no;yes;yes;telephone;may;thu;166.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1472;35.0;services;married;basic.9y;no;no;no;telephone;may;thu;95.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1473;60.0;entrepreneur;married;basic.4y;no;no;no;telephone;may;thu;71.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1474;35.0;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;191.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1475;38.0;self-employed;single;university.degree;no;no;no;telephone;may;thu;459.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1476;57.0;blue-collar;divorced;professional.course;no;no;no;telephone;may;thu;100.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1477;44.0;technician;divorced;unknown;no;no;yes;telephone;may;thu;233.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1478;40.0;entrepreneur;married;basic.9y;no;yes;no;telephone;may;thu;255.0;6.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1479;46.0;technician;divorced;basic.9y;no;yes;no;telephone;may;thu;128.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1480;50.0;technician;married;professional.course;unknown;yes;no;telephone;may;thu;56.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1481;45.0;management;married;university.degree;no;yes;no;telephone;may;thu;4.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1482;57.0;services;married;basic.6y;no;no;no;telephone;may;thu;43.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1483;35.0;admin.;single;basic.6y;no;yes;no;telephone;may;thu;210.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1484;38.0;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;21.0;9.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1485;30.0;services;divorced;high.school;no;yes;no;telephone;may;thu;67.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1486;25.0;services;divorced;high.school;no;no;no;telephone;may;thu;219.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1487;52.0;self-employed;single;university.degree;unknown;yes;no;telephone;may;thu;169.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1488;37.0;technician;single;university.degree;no;yes;no;telephone;may;thu;248.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1489;60.0;retired;divorced;high.school;no;yes;no;telephone;may;thu;223.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1490;42.0;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;92.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1491;37.0;blue-collar;married;professional.course;no;yes;no;telephone;may;thu;112.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1492;43.0;services;married;high.school;no;no;no;telephone;may;thu;205.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1493;33.0;services;unknown;high.school;no;yes;yes;telephone;may;thu;155.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1494;32.0;technician;married;professional.course;no;yes;yes;telephone;may;thu;105.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1495;41.0;technician;married;professional.course;no;no;no;telephone;may;thu;112.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1496;37.0;blue-collar;married;basic.6y;unknown;no;no;telephone;may;thu;383.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1497;39.0;blue-collar;married;basic.9y;unknown;no;no;telephone;may;thu;193.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1498;36.0;services;married;high.school;no;no;yes;telephone;may;thu;207.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1499;38.0;blue-collar;married;basic.6y;unknown;no;no;telephone;may;thu;132.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1500;33.0;admin.;married;high.school;no;yes;yes;telephone;may;thu;10.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1502;58.0;services;married;basic.4y;no;no;no;telephone;may;thu;249.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1503;44.0;blue-collar;single;basic.9y;unknown;no;no;telephone;may;thu;122.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1504;36.0;blue-collar;married;basic.9y;unknown;no;no;telephone;may;thu;300.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1505;33.0;admin.;married;high.school;no;yes;no;telephone;may;thu;672.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1506;30.0;technician;married;professional.course;no;no;no;telephone;may;thu;390.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1507;44.0;blue-collar;married;basic.9y;unknown;no;no;telephone;may;thu;116.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1508;32.0;admin.;married;high.school;no;yes;yes;telephone;may;thu;21.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1509;38.0;admin.;married;basic.9y;unknown;no;no;telephone;may;thu;192.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1510;41.0;blue-collar;married;professional.course;unknown;yes;no;telephone;may;thu;8.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1511;40.0;services;married;basic.9y;unknown;no;no;telephone;may;thu;13.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1512;33.0;blue-collar;married;basic.6y;unknown;yes;yes;telephone;may;thu;369.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1513;28.0;admin.;single;university.degree;no;yes;no;telephone;may;thu;393.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1514;46.0;blue-collar;married;basic.4y;no;no;no;telephone;may;thu;246.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1515;35.0;technician;married;university.degree;no;yes;no;telephone;may;thu;330.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1516;40.0;admin.;married;university.degree;unknown;yes;yes;telephone;may;thu;91.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1517;36.0;services;married;high.school;no;yes;no;telephone;may;thu;84.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1518;38.0;management;married;university.degree;unknown;no;no;telephone;may;thu;277.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1519;36.0;services;married;high.school;no;yes;no;telephone;may;thu;399.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1520;40.0;admin.;married;high.school;unknown;yes;no;telephone;may;thu;89.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1521;31.0;services;married;basic.9y;no;yes;no;telephone;may;thu;297.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1522;47.0;technician;married;professional.course;no;yes;no;telephone;may;thu;111.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1523;35.0;technician;single;professional.course;no;yes;no;telephone;may;thu;170.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1524;29.0;admin.;single;university.degree;no;no;no;telephone;may;thu;141.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1525;29.0;blue-collar;single;high.school;no;yes;yes;telephone;may;thu;886.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1526;35.0;self-employed;married;university.degree;no;no;yes;telephone;may;thu;49.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1527;33.0;services;single;basic.6y;unknown;no;no;telephone;may;thu;89.0;7.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1528;41.0;management;divorced;university.degree;unknown;yes;yes;telephone;may;thu;341.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1529;54.0;admin.;married;university.degree;no;yes;no;telephone;may;thu;461.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1530;31.0;admin.;single;university.degree;no;no;yes;telephone;may;thu;515.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1531;55.0;technician;married;university.degree;no;yes;no;telephone;may;thu;123.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1532;38.0;admin.;married;high.school;no;no;no;telephone;may;thu;179.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1533;41.0;services;married;high.school;no;no;yes;telephone;may;thu;102.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1534;49.0;unemployed;married;university.degree;no;yes;yes;telephone;may;thu;272.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1535;39.0;services;married;high.school;no;yes;no;telephone;may;thu;17.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1536;34.0;blue-collar;divorced;professional.course;no;no;yes;telephone;may;thu;291.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1537;39.0;services;divorced;high.school;no;yes;no;telephone;may;thu;209.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1538;37.0;services;married;high.school;no;no;no;telephone;may;thu;1187.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1539;45.0;blue-collar;married;high.school;no;yes;no;telephone;may;thu;89.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1540;49.0;admin.;married;university.degree;no;yes;yes;telephone;may;thu;123.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1541;43.0;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;200.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1542;40.0;management;married;high.school;no;no;no;telephone;may;thu;104.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1543;42.0;admin.;married;university.degree;no;yes;no;telephone;may;thu;117.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1544;47.0;services;single;high.school;no;no;no;telephone;may;thu;37.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1545;56.0;entrepreneur;married;university.degree;no;yes;no;telephone;may;thu;51.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1546;43.0;management;married;university.degree;no;no;no;telephone;may;thu;627.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1547;34.0;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;466.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1548;29.0;admin.;divorced;university.degree;no;no;no;telephone;may;thu;101.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1549;53.0;entrepreneur;married;university.degree;no;yes;no;telephone;may;thu;303.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1550;50.0;entrepreneur;married;basic.9y;no;yes;no;telephone;may;thu;283.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1551;51.0;self-employed;married;university.degree;unknown;no;no;telephone;may;thu;826.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1552;20.0;entrepreneur;single;high.school;no;no;no;telephone;may;thu;598.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1553;41.0;blue-collar;married;professional.course;unknown;yes;no;telephone;may;thu;120.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1554;47.0;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;185.0;7.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1555;48.0;technician;married;professional.course;no;yes;no;telephone;may;thu;220.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1556;29.0;entrepreneur;married;university.degree;no;yes;no;telephone;may;thu;423.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1557;28.0;technician;single;professional.course;no;yes;yes;telephone;may;thu;337.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1558;31.0;blue-collar;single;professional.course;no;no;no;telephone;may;thu;99.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1559;29.0;blue-collar;single;basic.6y;no;no;no;telephone;may;thu;27.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1560;42.0;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;thu;160.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1561;40.0;blue-collar;single;basic.6y;unknown;no;no;telephone;may;thu;201.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1562;33.0;management;married;university.degree;no;no;no;telephone;may;thu;166.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1563;33.0;services;single;professional.course;no;no;no;telephone;may;thu;182.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1564;34.0;management;divorced;basic.6y;unknown;yes;no;telephone;may;thu;271.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1565;36.0;admin.;married;high.school;no;yes;no;telephone;may;thu;103.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1566;35.0;admin.;married;university.degree;no;yes;no;telephone;may;thu;379.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1567;38.0;technician;divorced;professional.course;no;yes;no;telephone;may;thu;287.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1568;31.0;blue-collar;single;basic.9y;no;no;no;telephone;may;thu;732.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1569;30.0;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;126.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1570;42.0;admin.;single;university.degree;no;no;no;telephone;may;thu;172.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1571;27.0;technician;single;high.school;no;yes;no;telephone;may;thu;43.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1572;39.0;retired;single;high.school;no;no;no;telephone;may;thu;109.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1573;38.0;admin.;married;high.school;no;yes;no;telephone;may;thu;191.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1574;30.0;management;married;university.degree;no;yes;no;telephone;may;thu;117.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1575;52.0;housemaid;married;university.degree;no;yes;no;telephone;may;thu;64.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1576;38.0;admin.;married;high.school;no;yes;no;telephone;may;thu;260.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1577;54.0;technician;married;basic.9y;no;no;no;telephone;may;thu;207.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1578;29.0;admin.;single;university.degree;no;yes;no;telephone;may;thu;128.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1579;32.0;blue-collar;married;basic.9y;unknown;no;no;telephone;may;fri;180.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1580;28.0;admin.;married;high.school;no;no;no;telephone;may;fri;144.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1581;30.0;admin.;married;high.school;no;yes;no;telephone;may;fri;110.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1582;44.0;technician;married;professional.course;unknown;no;yes;telephone;may;fri;203.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1583;37.0;blue-collar;married;basic.4y;no;no;no;telephone;may;fri;85.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1584;48.0;admin.;married;professional.course;unknown;yes;no;telephone;may;fri;211.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1585;25.0;blue-collar;married;professional.course;unknown;no;no;telephone;may;fri;94.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1586;49.0;blue-collar;married;basic.4y;unknown;no;no;telephone;may;fri;122.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1587;60.0;technician;married;university.degree;unknown;yes;no;telephone;may;fri;175.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1588;29.0;admin.;single;high.school;no;no;no;telephone;may;fri;132.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1589;55.0;technician;married;basic.9y;unknown;unknown;unknown;telephone;may;fri;130.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1590;41.0;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;fri;208.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1591;39.0;services;single;high.school;no;no;no;telephone;may;fri;346.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1592;39.0;management;married;high.school;no;no;no;telephone;may;fri;205.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1593;31.0;admin.;married;university.degree;no;yes;no;telephone;may;fri;218.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1594;38.0;services;married;high.school;no;no;no;telephone;may;fri;62.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1595;32.0;technician;married;university.degree;no;yes;no;telephone;may;fri;93.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1596;53.0;housemaid;divorced;basic.6y;unknown;unknown;unknown;telephone;may;fri;85.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1597;37.0;admin.;married;high.school;no;unknown;unknown;telephone;may;fri;97.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1598;34.0;self-employed;married;professional.course;no;unknown;unknown;telephone;may;fri;252.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1599;31.0;admin.;married;high.school;no;yes;yes;telephone;may;fri;286.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1600;39.0;unemployed;married;high.school;no;no;no;telephone;may;fri;241.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1601;39.0;unemployed;married;high.school;no;yes;no;telephone;may;fri;283.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1602;39.0;unemployed;married;high.school;no;yes;no;telephone;may;fri;380.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1603;37.0;admin.;married;high.school;no;yes;no;telephone;may;fri;584.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1604;30.0;blue-collar;married;basic.4y;no;no;no;telephone;may;fri;371.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1605;32.0;blue-collar;married;professional.course;no;no;no;telephone;may;fri;274.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1606;37.0;technician;married;basic.9y;no;no;no;telephone;may;fri;71.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1607;27.0;blue-collar;married;university.degree;no;no;yes;telephone;may;fri;357.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1609;33.0;blue-collar;single;basic.9y;no;yes;no;telephone;may;fri;215.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1610;47.0;blue-collar;single;basic.4y;no;no;no;telephone;may;fri;131.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
1611;40.0;blue-collar;married;basic.9y;unknown;no;no;telephone;may;fri;188.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0.0
